103027753,2021,53233678,53627577,199,15.5,85274,4.8
103027753,2022,55252012,55536902,186,17.0,88796,4.9
103028203,2017,22515157,22437019,100,13.7,70879,4.7
103028203,2018,22833956,22738360,102,14.5,72903,4.7
103028203,2019,22243102,23417503,98,14.4,73521,4.7
103028203,2020,23617024,24662260,95,16.1,78800,4.7
103028203,2021,33819747,35257004,94,17.0,81129,4.7
103028203,2022,26096129,26514254,94,17.6,83471,4.7
103028302,2017,74254961,80201050,391,14.9,69650,4.5
103028302,2018,81130112,83309425,385,15.6,72491,4.6
103028302,2019,84187439,83983613,385,16.3,75745,4.6
103028302,2020,85313154,84468879,378,17.1,78678,4.5
103028302,2021,96075890,98034256,373,17.5,81503,4.5
103028302,2022,112825296,109946743,384,17.9,85850,4.5
103028425,2017,-1,-1,-1,-1.0,-1,-1.0
103028425,2018,2589490,1625260,9,7.8,53778,4.7
103028425,2019,3102701,2764444,13,10.2,54462,4.7
103028425,2020,3769853,4352272,20,7.8,54170,4.6
103028425,2021,4452004,4567418,20,7.2,52396,4.7
103028425,2022,23897415,23386986,25,8.2,51045,4.8
103028653,2017,23914806,23961226,131,14.5,60016,4.4
103028653,2018,24800165,23507280,130,15.3,62346,4.4
103028653,2019,25778033,25077827,128,16.3,64914,4.4
103028653,2020,25574754,25616044,121,17.5,70142,4.4
103028653,2021,27639748,26757310,116,18.2,72534,4.4
103028653,2022,29470191,28630629,113,19.5,77354,4.4
103028703,2017,50000653,52214910,217,11.6,68978,4.6
103028703,2018,53138550,55129983,225,11.7,69914,4.6
103028703,2019,55581507,57031432,236,12.0,71323,4.7
103028703,2020,59087931,60310909,247,12.6,73426,4.7
103028703,2021,60891323,62431963,260,12.6,74303,4.7
103028703,2022,64326204,66294327,262,13.1,73421,4.8
103028753,2017,33493850,32162013,140,13.8,67276,4.7
103028753,2018,33013702,33658492,140,15.4,69023,4.6
103028753,2019,33902777,34924227,142,15.9,71052,4.6
103028753,2020,36601124,37143103,147,15.3,70588,4.7
103028753,2021,33722732,36678834,144,15.7,70057,4.6
103028753,2022,37388434,38306131,153,14.3,75291,4.6
103028807,2017,6278177,6299623,26,13.0,70405,3.8
103028807,2018,6180078,6227095,27,13.3,73486,3.9
103028807,2019,5936132,5890691,24,10.3,67325,3.8
103028807,2020,5821019,5820361,24,11.5,70543,3.8
103028807,2021,6375946,6426707,22,11.8,72413,3.8
103028807,2022,6782994,7471017,25,11.4,73279,3.8
103028833,2017,33998983,32611116,138,8.7,73401,4.5
103028833,2018,35562615,32836535,133,16.3,76147,4.5
103028833,2019,38847836,40092317,135,16.5,80409,4.5
103028833,2020,41999112,45933509,136,16.6,82830,4.5
103028833,2021,37981811,37347835,137,17.4,86080,4.5
103028833,2022,40929019,38678321,136,18.0,88162,4.5
103028853,2017,27819728,27023570,106,14.0,58335,4.5
103028853,2018,27492876,27721052,105,13.8,57651,4.5
103028853,2019,31437201,29627873,107,14.2,58798,4.5
103028853,2020,30266080,29226530,112,13.3,59393,4.5
103028853,2021,30960023,31594670,110,14.4,60283,4.5
103028853,2022,31119940,34474410,97,15.9,61082,4.5
103029203,2017,87004938,88283533,314,15.7,79377,4.8
103029203,2018,80455771,82242374,319,16.4,82129,4.8
103029203,2019,141668579,144143946,323,16.6,83788,4.8
103029203,2020,96573595,96945248,327,17.0,86476,4.8
103029203,2021,88879837,89469274,342,17.1,87459,4.8
103029203,2022,130634048,131338791,348,17.0,89915,4.8
103029403,2017,60046572,61682999,259,14.1,73988,4.6
103029403,2018,60939143,63048697,259,14.7,77269,4.6
103029403,2019,63382535,64021419,255,14.6,78443,4.6
103029403,2020,64417351,66758278,254,15.2,81436,4.7
103029403,2021,68226941,67998251,251,15.1,83152,4.7
103029403,2022,68974628,75404136,250,15.6,86886,4.7
103029553,2017,46111890,47615336,222,13.3,69431,4.5
103029553,2018,48403404,49820254,234,13.9,72472,4.5
103029553,2019,59700982,52825216,239,14.1,73492,4.5
103029553,2020,62866793,54738726,243,14.3,74806,4.5
103029553,2021,57250749,55571973,246,14.6,77081,4.5
103029553,2022,59474710,59800681,246,15.5,81698,4.5
103029603,2017,95350828,97249579,209,14.5,77091,4.5
