AUN,School Number,School Name
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028833,196,STEEL VALLEY SHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
103028853,477,STO-ROX JSHS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
102020003,7846,THE NEW ACADEMY CS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
103029203,492,UPPER SAINT CLAIR HS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
102023080,7562,URBAN PATHWAYS 6-12 CS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029403,509,WEST ALLEGHENY SHS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029553,523,THOMAS JEFFERSON HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103029603,536,WEST MIFFLIN AREA HS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103028425,8392,WESTINGHOUSE ARTS ACADEMY CS
103029902,107,WOODLAND HILLS HS
